id,fake,real
TEST_00000,0.7849241892496744,0.8852028250694275
TEST_00001,0.444133182366689,0.9801004528999329
TEST_00002,0.7959148287773132,0.9037531018257141
TEST_00003,0.9965610106786092,0.48563316464424133
TEST_00004,0.2534775634606679,0.9989242355028788
TEST_00005,0.18887350459893545,0.9915543794631958
TEST_00006,0.0,0.0
TEST_00007,0.16581112394730246,0.9969671765963236
TEST_00008,0.17398576935132337,0.9995503028233846
TEST_00009,0.9803342620531718,0.7551301121711731
TEST_00010,0.49866026639938354,0.34295091032981867
TEST_00011,0.896680990854899,0.20667868107557294
TEST_00012,0.6584454576174418,0.9931971629460653
TEST_00013,0.8550167481104533,0.8641331195831299
TEST_00014,0.20152802020311353,0.7003981570402781
TEST_00015,0.626418670018514,0.9841233491897583
TEST_00016,0.7426543037096659,0.9276696046193441
TEST_00017,0.06745667383074753,0.968310018380483
TEST_00018,0.051583216215173366,0.9885871609052023
TEST_00019,0.37412123878796893,0.9952836036682129
TEST_00020,0.07247205575307203,0.9873095949490865
TEST_00021,0.7881056666374207,0.5582473278045654
TEST_00022,0.3935508579015732,0.5392094552516937
TEST_00023,0.06615957741936047,0.989903469880422
TEST_00024,0.914635419845581,0.718806654214859
TEST_00025,0.32822419454654056,0.5913368910551071
TEST_00026,0.5880979597568512,0.9727458755175272
TEST_00027,0.8607823848724365,0.1572908076147238
TEST_00028,0.7215205629666647,0.6197170615196228
TEST_00029,0.07137245684862133,0.9807318051656088
TEST_00030,0.8447564641634623,0.6691561738650004
TEST_00031,0.30043599506219226,0.9833178122838339
TEST_00032,0.29563970367113745,0.7006149490674337
TEST_00033,0.16818249225616455,0.9965483347574869
TEST_00034,0.43623725573221844,0.9979941844940186
TEST_00035,0.19211355348428086,0.9979845484097799
TEST_00036,0.9063502550125122,0.028229223564267134
TEST_00037,0.27994863688945765,0.8845902681350708
TEST_00038,0.6771792769432068,0.967399517695109
TEST_00039,0.43141225973765057,0.984284241994222
TEST_00040,0.0,0.0
TEST_00041,0.33975704014301294,0.9747731486956278
TEST_00042,0.9145135084788004,0.0637961385461191
TEST_00043,0.1762506539622942,0.9951120018959045
TEST_00044,0.09522408495346701,0.9982015291849772
TEST_00045,0.5938209195931753,0.9839416941006979
TEST_00046,0.26067109902699787,0.9962685108184814
TEST_00047,0.34582241376241046,0.9919320742289225
TEST_00048,0.27215189238389326,0.9772286216417948
TEST_00049,0.19259991248448685,0.9996329148610433
TEST_00050,0.4308842122554779,0.9271932045618693
TEST_00051,0.9514922499656677,0.03817192899684106
TEST_00052,0.761319080988566,0.8660516937573751
TEST_00053,0.4274870802958806,0.9435766736666361
TEST_00054,0.27908229331175477,0.982549806435903
TEST_00055,0.1437943354249,0.9033748904863993
TEST_00056,0.0,0.0
TEST_00057,0.0,0.0
TEST_00058,0.999915361404419,0.4053562581539154
TEST_00059,0.9739796121915182,0.48116178313891095
