id,fake,real
TEST_00000,0.4922979970773061,0.6413105527559916
TEST_00001,0.4796608785788218,0.6426611940066019
TEST_00002,0.4869085649649302,0.6330531438191732
TEST_00003,0.7753822207450867,0.6716372768084208
TEST_00004,0.4917757610479991,0.6378328800201416
TEST_00005,0.641988197962443,0.6259720921516418
TEST_00006,0.0,0.0
TEST_00007,0.5892062385876974,0.519251306851705
TEST_00008,0.5405699809392294,0.5775503516197205
TEST_00009,0.48147088289260864,0.6404993931452433
TEST_00010,0.4964968164761861,0.6217013597488403
TEST_00011,0.5946970780690511,0.564758837223053
TEST_00012,0.4833560883998871,0.6344354748725891
TEST_00013,0.5106841822465261,0.6138711969057719
TEST_00014,0.5096524953842163,0.6414286295572916
TEST_00015,0.6555158694585165,0.6117909550666809
TEST_00016,0.551039457321167,0.6249521374702454
TEST_00017,0.7103743155797323,0.6442654728889465
TEST_00018,0.5503923495610555,0.4153637985388438
TEST_00019,0.4843593140443166,0.6382613976796468
TEST_00020,0.4786709149678548,0.6365300416946411
TEST_00021,0.6781945526599884,0.585425873597463
TEST_00022,0.6494935154914856,0.5992330809434255
TEST_00023,0.4840950171152751,0.6320893963177999
TEST_00024,0.5362051526705424,0.6234008471171061
TEST_00025,0.5141745309034983,0.6414230465888977
TEST_00026,0.5373053252696991,0.6131052176157633
TEST_00027,0.5850232640902201,0.49053695797920227
TEST_00028,0.4955991903940837,0.6302215258280436
TEST_00029,0.49607836206754047,0.6212931076685587
TEST_00030,0.5924267669518789,0.5823749899864197
TEST_00031,0.682677427927653,0.45552035172780353
TEST_00032,0.6182103951772054,0.3998178939024607
TEST_00033,0.5295218328634897,0.5796188314755758
TEST_00034,0.49740830063819885,0.6206275026003519
TEST_00035,0.48012082775433856,0.658643106619517
TEST_00036,0.5419079959392548,0.5698720713456472
TEST_00037,0.5777978797753652,0.56745112935702
TEST_00038,0.5905468960603079,0.6918237805366516
TEST_00039,0.48772603273391724,0.6348266998926798
TEST_00040,0.0,0.0
TEST_00041,0.6907982031504313,0.4298285047213236
TEST_00042,0.7123334805170695,0.38658062120278675
TEST_00043,0.6760187149047852,0.4257090091705322
TEST_00044,0.4912617802619934,0.676648477713267
TEST_00045,0.4734322528044383,0.6489681402842203
TEST_00046,0.4896870156129201,0.6432339151700338
TEST_00047,0.5113994280497233,0.5948928594589233
TEST_00048,0.5112907290458679,0.6002242763837179
TEST_00049,0.4736055334409078,0.6386853059132894
TEST_00050,0.5087328453858694,0.6220977902412415
TEST_00051,0.5170353055000305,0.58783487478892
TEST_00052,0.4929350117842356,0.62198406457901
TEST_00053,0.6145056386788686,0.6199786067008972
TEST_00054,0.482069730758667,0.6424601475397745
TEST_00055,0.5009147822856903,0.6403864622116089
TEST_00056,0.0,0.0
TEST_00057,0.0,0.0
TEST_00058,0.9421591560045878,0.832392672697703
TEST_00059,0.826243261496226,0.6586834987004598
TEST_00060,0.4806145528952281,0.6445255478223165
TEST_00061,0.0,0.0
TEST_00062,0.4810212254524231,0.6466002066930135
TEST_00063,0.5720630288124084,0.5564981897672018
TEST_00064,0.7485553125540415,0.4976509014765422
TEST_00065,0.4922557969888051,0.6159972349802653
TEST_00066,0.5462734500567118,0.6225065588951111
TEST_00067,0.5202656189600626,0.62165367603302
TEST_00068,0.4851915637652079,0.6379747788111368
TEST_00069,0.5148758590221405,0.6007913947105408
TEST_00070,0.4715136190255483,0.6536444226900736
TEST_00071,0.48805615305900574,0.6412211457888285
TEST_00072,0.6351355115572611,0.491138219833374
TEST_00073,0.49610134959220886,0.6180049975713094
TEST_00074,0.5129586160182953,0.6162811319033304
TEST_00075,0.6351904372374216,0.593101441860199
TEST_00076,0.7885717948277792,0.6622026165326437
TEST_00077,0.5121898949146271,0.6253350377082825
TEST_00078,0.4882458448410034,0.6137807766596476
TEST_00079,0.5818826456864675,0.6696074604988098
TEST_00080,0.4954350690046946,0.6192449529965719
TEST_00081,0.6707195142904917,0.7454288601875305
TEST_00082,0.6375506917635599,0.5402409434318542
TEST_00083,0.7912923892339071,0.5556164383888245
TEST_00084,0.5005101760228475,0.6147984067598978
TEST_00085,0.4924342632293701,0.6287564237912496
TEST_00086,0.49833521246910095,0.618890384833018
TEST_00087,0.5313363075256348,0.6155298550923666
TEST_00088,0.0,0.0
TEST_00089,0.6042643785476685,0.536903460820516
TEST_00090,0.49498050411542255,0.6258251865704855
TEST_00091,0.0,0.0
TEST_00092,0.4838999311129252,0.637566089630127
TEST_00093,0.65943710009257,0.4784805377324422
TEST_00094,0.4839512507120768,0.6285646160443624
TEST_00095,0.4909283916155497,0.6396665573120117
TEST_00096,0.5908194780349731,0.5576659739017487
TEST_00097,0.0,0.0
TEST_00098,0.4857680300871531,0.6475730141003927
TEST_00099,0.4686272144317627,0.6522056261698405
TEST_00100,0.4928087890148163,0.6325552463531494
TEST_00101,0.9999833106994629,0.9964137077331544
TEST_00102,0.6419965922832489,0.6043122212092081
TEST_00103,0.9655272761980692,0.7316352128982544
TEST_00104,0.4877591133117676,0.6404754320780436
TEST_00105,0.4891301989555359,0.6420881152153015
TEST_00106,0.49665382504463196,0.6117048660914103
TEST_00107,0.7293670376141866,0.5155092577139536
TEST_00108,0.0,0.0
TEST_00109,0.7246762911478678,0.4302915533383687
TEST_00110,0.4982744852701823,0.5397603313128153
TEST_00111,0.4909607867399851,0.6380443175633749
TEST_00112,0.5061620672543844,0.6286072731018066
TEST_00113,0.5007749001185099,0.6141308943430582
TEST_00114,0.6005659798781077,0.5286863843599955
TEST_00115,0.48658331235249835,0.6375310222307841
TEST_00116,0.5981109937032064,0.4882818559805552
TEST_00117,0.47556769847869873,0.6494737068812052
TEST_00118,0.4969161848227183,0.6378079056739807
TEST_00119,0.49426010251045227,0.636148989200592
TEST_00120,0.4767043093840281,0.644919753074646
TEST_00121,0.49626346429189044,0.6263657410939535
TEST_00122,0.5251459181308746,0.6513214111328125
TEST_00123,0.6330222487449646,0.6911768714586893
TEST_00124,0.7542324860890707,0.393924022714297
TEST_00125,0.48056506117184955,0.6415347854296366
TEST_00126,0.4829562306404113,0.6514958540598551
TEST_00127,0.4835193355878194,0.6317982872327169
TEST_00128,0.4829162359237671,0.6486104528109232
TEST_00129,0.6199580033620199,0.510841449101766
TEST_00130,0.487354169289271,0.6314766804377238
TEST_00131,0.0,0.0
TEST_00132,0.0,0.0
TEST_00133,0.4903979996840159,0.6123046477635702
TEST_00134,0.593419353167216,0.49898338317871094
TEST_00135,0.7164039611816406,0.4432884554068247
TEST_00136,0.6010543207327524,0.5763797760009766
TEST_00137,0.6005776524543762,0.56351637840271
TEST_00138,0.4947613477706909,0.625692625840505
TEST_00139,0.4843473633130391,0.6364948153495789
TEST_00140,0.5693443814913431,0.5686624050140381
TEST_00141,0.4942169686158498,0.5661433935165405
TEST_00142,0.5718627472718557,0.619015634059906
TEST_00143,0.7791571418444315,0.7026042540868124
TEST_00144,0.808517187833786,0.3390377213557561
TEST_00145,0.5140846769014994,0.6184042692184448
TEST_00146,0.48178184032440186,0.6485034426053365
TEST_00147,0.6518694758415222,0.4730353852113088
TEST_00148,0.5807499885559082,0.596703827381134
TEST_00149,0.7932669123013815,0.4197329084078471
TEST_00150,0.5040349463621775,0.6293092370033264
TEST_00151,0.47841131687164307,0.6471617221832275
TEST_00152,0.0,0.0
TEST_00153,0.4912695984045664,0.6447109977404276
TEST_00154,0.5568804740905762,0.5457194646199545
TEST_00155,0.5334248244762421,0.6718811988830566
TEST_00156,0.48623955249786377,0.6358774701754252
TEST_00157,0.49878808856010437,0.6328506668408712
TEST_00158,0.4835297365983327,0.6202107866605123
TEST_00159,0.6753066778182983,0.5511558353900909
TEST_00160,0.5525225500265757,0.6077503363291422
TEST_00161,0.5356143613656362,0.5899160106976827
TEST_00162,0.5162498156229655,0.6090783675511678
TEST_00163,0.0,0.0
TEST_00164,0.0,0.0
TEST_00165,0.8888611992200216,0.7316739757855734
TEST_00166,0.5167089402675629,0.6112853288650513
TEST_00167,0.4899550676345825,0.589327335357666
TEST_00168,0.5030623972415924,0.6241641044616699
TEST_00169,0.4941187004248301,0.6539184252421061
TEST_00170,0.47700538237889606,0.6252621610959371
TEST_00171,0.4974631170431773,0.6286608378092448
TEST_00172,0.5747892359892527,0.5287082195281982
TEST_00173,0.5095940232276917,0.6380008260409037
TEST_00174,0.493090679248174,0.6434604326883951
TEST_00175,0.5073612034320831,0.6211143533388773
