id,fake,real
TEST_00000,0.43236252665519714,0.7244353890419006
TEST_00001,0.44101816415786743,0.6716254949569702
TEST_00002,0.46144628524780273,0.6479126214981079
TEST_00003,0.4319809079170227,0.7006060481071472
TEST_00004,0.40754610300064087,0.761820912361145
TEST_00005,0.4587676227092743,0.6301293969154358
TEST_00006,0.0,0.0
TEST_00007,0.46427416801452637,0.6291596293449402
TEST_00008,0.40535905957221985,0.750637948513031
TEST_00009,0.43185245990753174,0.710547149181366
TEST_00010,0.47079482674598694,0.6162311434745789
TEST_00011,0.40186411142349243,0.768591046333313
TEST_00012,0.443755567073822,0.6813740134239197
TEST_00013,0.4394513666629791,0.6722678542137146
TEST_00014,0.46019724011421204,0.6502830386161804
TEST_00015,0.4177483022212982,0.7265712022781372
TEST_00016,0.43276453018188477,0.6882799863815308
TEST_00017,0.41794851422309875,0.7509680390357971
TEST_00018,0.38662734627723694,0.7397105693817139
TEST_00019,0.4432743489742279,0.6661436557769775
TEST_00020,0.4189658463001251,0.739393413066864
TEST_00021,0.45836493372917175,0.6386520862579346
TEST_00022,0.4024122357368469,0.7670294642448425
TEST_00023,0.41213345527648926,0.749488353729248
TEST_00024,0.44813305139541626,0.6660419702529907
TEST_00025,0.4583398699760437,0.6411185264587402
TEST_00026,0.4302917420864105,0.6951900124549866
TEST_00027,0.43332692980766296,0.6649671792984009
TEST_00028,0.45284345746040344,0.6595128774642944
TEST_00029,0.476912260055542,0.6067264080047607
TEST_00030,0.4261609613895416,0.722141683101654
TEST_00031,0.45028364658355713,0.6782487630844116
TEST_00032,0.5135648846626282,0.5015027523040771
TEST_00033,0.38803136348724365,0.7355755567550659
TEST_00034,0.3998146951198578,0.7673173546791077
TEST_00035,0.600803017616272,0.5046476721763611
TEST_00036,0.537492036819458,0.5136610865592957
TEST_00037,0.4431012272834778,0.6608220934867859
TEST_00038,0.42281341552734375,0.6921034455299377
TEST_00039,0.45289087295532227,0.65440434217453
TEST_00040,0.0,0.0
TEST_00041,0.5162666440010071,0.5533023476600647
TEST_00042,0.45707571506500244,0.6153055429458618
TEST_00043,0.4154185652732849,0.7100935578346252
TEST_00044,0.9998418092727661,0.00033440798870287836
TEST_00045,0.438289612531662,0.6964971423149109
TEST_00046,0.433540403842926,0.7181675434112549
TEST_00047,0.48078224062919617,0.5950301885604858
TEST_00048,0.4285435378551483,0.7196627855300903
TEST_00049,0.5010244250297546,0.5362350344657898
TEST_00050,0.42105162143707275,0.7410041689872742
TEST_00051,0.4568840265274048,0.6357622146606445
TEST_00052,0.44403237104415894,0.6804454922676086
TEST_00053,0.4899355471134186,0.587246298789978
TEST_00054,0.4245958626270294,0.7225821614265442
TEST_00055,1.0,4.050836922842027e-12
TEST_00056,0.0,0.0
TEST_00057,0.0,0.0
TEST_00058,0.42534205317497253,0.7216595411300659
TEST_00059,0.4204864203929901,0.7138007879257202
TEST_00060,0.42930588126182556,0.7045859098434448
TEST_00061,0.0,0.0
TEST_00062,0.4289240837097168,0.7057105898857117
TEST_00063,0.4218912124633789,0.719140350818634
TEST_00064,0.4384315311908722,0.6856803297996521
TEST_00065,0.4523876905441284,0.6338297128677368
TEST_00066,0.4715900421142578,0.6228565573692322
TEST_00067,0.42058196663856506,0.7028413414955139
TEST_00068,0.41940975189208984,0.7393156886100769
TEST_00069,0.4783061146736145,0.6127868890762329
TEST_00070,0.9956653714179993,0.0076581817120313644
TEST_00071,0.4390757977962494,0.6964166164398193
TEST_00072,0.48548370599746704,0.5995751023292542
TEST_00073,0.41761985421180725,0.6786878705024719
TEST_00074,0.4574986696243286,0.640688419342041
TEST_00075,0.4604814052581787,0.6237360239028931
TEST_00076,0.4415150582790375,0.7046290040016174
TEST_00077,0.4428004324436188,0.6653188467025757
TEST_00078,0.5898178815841675,0.38083937764167786
TEST_00079,0.4239944517612457,0.6889159083366394
TEST_00080,0.46038252115249634,0.6292940974235535
TEST_00081,0.48088815808296204,0.605937659740448
TEST_00082,0.4555046260356903,0.6431552171707153
TEST_00083,0.39876413345336914,0.7551514506340027
TEST_00084,0.4284432530403137,0.6705778241157532
TEST_00085,0.43633514642715454,0.6947956681251526
TEST_00086,0.4295596778392792,0.7076395153999329
