id,fake,real
TEST_00000,0.8315834403038025,0.8623509705066681
TEST_00001,0.49998555332422256,0.9518174305558205
TEST_00002,0.7449853867292404,0.8891294598579407
TEST_00003,0.9961841478943825,0.5954829193651676
TEST_00004,0.40176256746053696,0.9981632977724075
TEST_00005,0.25564602948725224,0.9876568019390106
TEST_00006,0.0,0.0
TEST_00007,0.201591488905251,0.997377060353756
TEST_00008,0.2895416114479303,0.9991167783737183
TEST_00009,0.9323305413126945,0.8595521971583366
TEST_00010,0.5523868873715401,0.5038373544812202
TEST_00011,0.8689097166061401,0.4108010567724705
TEST_00012,0.7102412059903145,0.985553465783596
TEST_00013,0.9068020209670067,0.747684046626091
TEST_00014,0.31716309022158384,0.7299572266638279
TEST_00015,0.6062120273709297,0.979941725730896
TEST_00016,0.6042636763304472,0.9649041518568993
TEST_00017,0.12202339945361014,0.9791405126452446
TEST_00018,0.0,0.0
TEST_00019,0.4120989367365837,0.9830480590462685
TEST_00020,0.09473567921668288,0.992259681224823
TEST_00021,0.0,0.0
TEST_00022,0.4077348932623863,0.6239750804379582
TEST_00023,0.416390850674361,0.7777245510369539
TEST_00024,0.8393612578511238,0.8595099784433842
TEST_00025,0.3937504990026355,0.6711377818137407
TEST_00026,0.48486527241766453,0.9860405698418617
TEST_00027,0.7128215879201889,0.44146754825487733
TEST_00028,0.7498126327991486,0.5172786498442292
TEST_00029,0.21682941913604736,0.9570147916674614
TEST_00030,0.9109675362706184,0.7350672855973244
TEST_00031,0.5264362413436174,0.9415506348013878
TEST_00032,0.0,0.0
TEST_00033,0.1442888174206018,0.9974087476730347
TEST_00034,0.43798496574163437,0.9977965280413628
TEST_00035,0.27308384887874126,0.9951912611722946
TEST_00036,0.8332361206412315,0.08171419263817367
TEST_00037,0.27796255238354206,0.9431284219026566
TEST_00038,0.5354356579482555,0.9800644293427467
TEST_00039,0.44382818788290024,0.9618225693702698
TEST_00040,0.0,0.0
TEST_00041,0.4866077434271574,0.9790639281272888
TEST_00042,0.0,0.0
TEST_00043,0.1633189236745238,0.9945527538657188
TEST_00044,0.1925112102180719,0.9441391602158546
TEST_00045,0.6412900537252426,0.9694361984729767
TEST_00046,0.3774029351770878,0.9954259991645813
TEST_00047,0.4160659573972225,0.9709791615605354
TEST_00048,0.3967439439147711,0.9804953411221504
TEST_00049,0.1574411606416106,0.9994671493768692
TEST_00050,0.6165277101099491,0.8694266155362129
TEST_00051,0.9231438860297203,0.14972403994761405
TEST_00052,0.7452568523585796,0.8595158085227013
TEST_00053,0.48125011660158634,0.8729981482028961
TEST_00054,0.2822717763483524,0.9864803850650787
TEST_00055,0.21647333074361083,0.9573819041252136
TEST_00056,0.0,0.0
TEST_00057,0.0,0.0
TEST_00058,0.9992048144340515,0.3696592980995774
TEST_00059,0.9565946087241173,0.5085290428251028
TEST_00060,0.21126952022314072,0.9974483996629715
TEST_00061,0.0,0.0
TEST_00062,0.2087041027843952,0.9866629242897034
TEST_00063,0.3494420740753412,0.9968826025724411
TEST_00064,0.8568340390920639,0.71895307675004
TEST_00065,0.2577850762754679,0.9990555793046951
TEST_00066,0.4451000429689884,0.9795540049672128
TEST_00067,0.21035081706941125,0.9969371631741524
TEST_00068,0.09528405638411637,0.9981236234307289
TEST_00069,0.9987012818455696,0.36177872749976814
TEST_00070,0.7618960589170456,0.8071584682911634
TEST_00071,0.3686589188873768,0.9956512600183487
TEST_00072,0.3300189431756735,0.9919790625572205
TEST_00073,0.148572476580739,0.9986700490117073
TEST_00074,0.23221870511770246,0.9908571019768715
TEST_00075,0.0,0.0
TEST_00076,0.9999574646353722,0.5225077774375677
TEST_00077,0.15502909105271098,0.9825394973158836
TEST_00078,0.15202443581074473,0.9693412259221077
TEST_00079,0.31293555442243814,0.9274145141243935
TEST_00080,0.15863193012773985,0.9964209422469139
TEST_00081,0.4097362346947193,0.7687364965677261
TEST_00082,0.43170519545674324,0.943709559738636
TEST_00083,0.7249514795839787,0.9052305519580841
TEST_00084,0.5100414007902145,0.6442436068318784
TEST_00085,0.5713461153209209,0.9925542026758194
TEST_00086,0.5910074878484011,0.9767099097371101
TEST_00087,0.4581303223967552,0.6282839737832546
TEST_00088,0.0,0.0
TEST_00089,0.5048144124448299,0.9123886376619339
TEST_00090,0.71913817897439,0.8165908008813858
TEST_00091,0.0,0.0
TEST_00092,0.3683416899293661,0.9343990460038185
TEST_00093,0.5239542722702026,0.925193153321743
TEST_00094,0.8688356950879097,0.3336321897804737
TEST_00095,0.9118421748280525,0.8437947183847427
TEST_00096,0.2876094058156013,0.9983673095703125
TEST_00097,0.0,0.0
TEST_00098,0.7706678882241249,0.9747070893645287
TEST_00099,0.41180684603750706,0.9833658412098885
TEST_00100,0.24020706675946712,0.850252203643322
TEST_00101,0.1488199001178145,0.986487589776516
TEST_00102,0.7539774882607162,0.9798133000731468
TEST_00103,0.9999350905418396,0.23649942199699578
TEST_00104,0.4065613951534033,0.9801246002316475
TEST_00105,0.6221073977649212,0.9442977607250214
TEST_00106,0.9727195128798485,0.0476507273269817
TEST_00107,0.5394713319838047,0.9559410586953163
TEST_00108,0.0,0.0
TEST_00109,0.5167648233473301,0.9419134333729744
TEST_00110,0.633888978511095,0.600233156234026
TEST_00111,0.619562529027462,0.9659059792757034
TEST_00112,0.5026232358068228,0.9654670208692551
TEST_00113,0.2327325223013758,0.6302927769720554
TEST_00114,0.3895103298127651,0.9742431491613388
TEST_00115,0.3551879245787859,0.9499891996383667
TEST_00116,0.6031641885638237,0.9201926738023758
TEST_00117,0.20542488060891625,0.8686148151755333
TEST_00118,0.42644293792545795,0.9033355638384819
TEST_00119,0.4293947219848633,0.9805580675601959
TEST_00120,0.04988257540389892,0.999688521027565
TEST_00121,0.7144621387124062,0.9698200672864914
TEST_00122,0.8573049828410149,0.9535263478755951
TEST_00123,0.31806109845638275,0.8000310063362122
TEST_00124,0.21162401791661975,0.9926569908857346
TEST_00125,0.6636639423668385,0.7739442344754934
TEST_00126,0.22380652651190758,0.9997619464993477
TEST_00127,0.3658647839911282,0.6795020224526525
TEST_00128,0.7604538798332214,0.7281671743839979
TEST_00129,0.0,0.0
TEST_00130,0.4165537189692259,0.9837195575237274
TEST_00131,0.0,0.0
TEST_00132,0.0,0.0
TEST_00133,0.9960776939988136,0.6508577540516853
TEST_00134,0.21419727709144354,0.9931032881140709
TEST_00135,0.7151297703385353,0.7833432964980602
TEST_00136,0.6079683266580105,0.9496855735778809
TEST_00137,0.7742844894528389,0.7213182263076305
TEST_00138,0.4739719144999981,0.9785432443022728
TEST_00139,0.15940890694037074,0.9252280294895172
TEST_00140,0.7805383950471878,0.5262813996523619
TEST_00141,0.23909812420606613,0.9962242394685745
TEST_00142,0.6690986976027489,0.755299836397171
TEST_00143,0.9397899284958839,0.1821471827570349
TEST_00144,0.6550536267459393,0.8084684475325048
TEST_00145,0.35346559807658195,0.9522280991077423
TEST_00146,0.36860295198857784,0.9917625784873962
TEST_00147,0.32236815802752966,0.9960425272583961
TEST_00148,0.5706070847809315,0.956886775791645
TEST_00149,0.549281507730484,0.9714165925979614
TEST_00150,0.8551062867045403,0.8044223114848137
TEST_00151,0.852756105363369,0.6565968282520771
TEST_00152,0.0,0.0
TEST_00153,0.5132538359612226,0.9758384898304939
TEST_00154,0.5739353075623512,0.8308268710970879
TEST_00155,0.17747769039124245,0.9968425184488297
TEST_00156,0.6175941154360771,0.9103250280022621
TEST_00157,0.20639438740909097,0.9879917576909065
TEST_00158,0.22105874121189117,0.9878250658512115
TEST_00159,0.631604228168726,0.9571616426110268
TEST_00160,0.6102691255509853,0.6636742912232876
TEST_00161,0.29383881390094757,0.9968577697873116
TEST_00162,0.20036931149661538,0.9972675442695618
TEST_00163,0.0,0.0
TEST_00164,0.0,0.0
TEST_00165,0.8900803774595261,0.42679691780358553
TEST_00166,0.3858107924461365,0.7321560271084309
TEST_00167,0.6770839169621468,0.6407544501125813
TEST_00168,0.6645156368613243,0.9925335124135017
TEST_00169,0.16765249054878947,0.9995642155408859
TEST_00170,0.44200756028294563,0.8342863023281097
TEST_00171,0.42229164205491543,0.7626838758587837
TEST_00172,0.43103656359016895,0.8411888219416142
TEST_00173,0.4719920977950096,0.5525793572887778
TEST_00174,0.6672215461730957,0.9530801102519035
TEST_00175,0.19411210436373946,0.9994694069027901
TEST_00176,0.9996809512376785,0.001774052601831475
TEST_00177,0.5847383923828602,0.9325720220804214
TEST_00178,0.2197834886610508,0.9965337663888931
TEST_00179,0.4733094982802868,0.8007243275642395
TEST_00180,0.5695142950862646,0.9566675871610641
TEST_00181,0.6494795270264149,0.6850369516760111
TEST_00182,0.17330613173544407,0.9768077656626701
TEST_00183,0.1745125437155366,0.99920953810215
TEST_00184,0.4819196965545416,0.8501349873840809
TEST_00185,0.6497198902070522,0.8647068366408348
TEST_00186,0.4274214580655098,0.9860013350844383
TEST_00187,0.9473405405879021,0.47141091991215944
TEST_00188,0.9101777598261833,0.9154433310031891
TEST_00189,0.2278016339987516,0.9994204416871071
TEST_00190,0.9180214032530785,0.8986673280596733
TEST_00191,0.4002442704513669,0.9390407428145409
TEST_00192,0.327871885150671,0.954839751124382
TEST_00193,0.0,0.0
TEST_00194,0.5950846560299397,0.90449059009552
TEST_00195,0.9994560182094574,0.5271260933950543
TEST_00196,0.5904630497097969,0.8571638762950897
TEST_00197,0.8459027893841267,0.4485332816839218
TEST_00198,0.7666076198220253,0.9367439821362495
TEST_00199,0.25540364533662796,0.9957650154829025
TEST_00200,0.2139181373640895,0.9169455841183662
TEST_00201,0.18889625184237954,0.997812308371067
TEST_00202,0.9971862658858299,0.38966774800792336
TEST_00203,0.5196742732077837,0.9830915331840515
TEST_00204,0.13233689172193405,0.940183199942112
TEST_00205,0.644802113994956,0.7216281350702047
TEST_00206,0.7691893354058266,0.8051766008138657
TEST_00207,0.3282606778666377,0.9975423440337181
TEST_00208,0.43951345793902874,0.6598380808718503
