id,fake,real
TEST_00000,0.7849241892496744,0.8852028250694275
TEST_00001,0.444133182366689,1.0
TEST_00002,0.7959148287773132,1.0
TEST_00003,1.0,0.4856331646442413
TEST_00004,0.2534775634606679,1.0
TEST_00005,0.1888735045989354,1.0
TEST_00006,0.0,0.0
TEST_00007,0.1658111239473024,1.0
TEST_00008,0.1739857693513233,1.0
TEST_00009,1.0,0.7551301121711731
TEST_00010,0.4986602663993835,0.3429509103298186
TEST_00011,0.896680990854899,0.2066786810755729
TEST_00012,0.6584454576174418,1.0
TEST_00013,0.8550167481104533,0.8641331195831299
TEST_00014,0.2015280202031135,0.7003981570402781
TEST_00015,0.626418670018514,1.0
TEST_00016,0.7426543037096659,1.0
TEST_00017,0.0,1.0
TEST_00018,0.0,0.0
TEST_00019,0.3741212387879689,1.0
TEST_00020,0.0,1.0
TEST_00021,0.0,0.0
TEST_00022,0.3935508579015732,0.5392094552516937
TEST_00023,0.0,1.0
TEST_00024,1.0,0.718806654214859
TEST_00025,0.3282241945465405,0.5913368910551071
TEST_00026,0.5880979597568512,1.0
TEST_00027,0.8607823848724365,0.1572908076147238
TEST_00028,0.7215205629666647,0.6197170615196228
TEST_00029,0.0,1.0
TEST_00030,0.8447564641634623,0.6691561738650004
TEST_00031,0.3004359950621922,1.0
TEST_00032,0.0,0.0
TEST_00033,0.1681824922561645,1.0
TEST_00034,0.4362372557322184,1.0
TEST_00035,0.1921135534842808,1.0
TEST_00036,1.0,0.0
TEST_00037,0.2799486368894576,0.8845902681350708
TEST_00038,0.6771792769432068,1.0
TEST_00039,0.4314122597376505,1.0
TEST_00040,0.0,0.0
TEST_00041,0.3397570401430129,1.0
TEST_00042,0.0,0.0
TEST_00043,0.1762506539622942,1.0
TEST_00044,0.0,1.0
TEST_00045,0.5938209195931753,1.0
TEST_00046,0.2606710990269978,1.0
TEST_00047,0.3458224137624104,1.0
TEST_00048,0.2721518923838932,1.0
TEST_00049,0.1925999124844868,1.0
TEST_00050,0.4308842122554779,1.0
TEST_00051,1.0,0.0
TEST_00052,0.761319080988566,0.8660516937573751
TEST_00053,0.4274870802958806,1.0
TEST_00054,0.2790822933117547,1.0
TEST_00055,0.1437943354249,1.0
TEST_00056,0.0,0.0
TEST_00057,0.0,0.0
TEST_00058,1.0,0.4053562581539154
TEST_00059,1.0,0.4811617831389109
TEST_00060,0.0,1.0
TEST_00061,0.0,0.0
TEST_00062,0.1606667091449101,1.0
TEST_00063,0.241501048207283,1.0
TEST_00064,0.8070982297261556,0.675949235757192
TEST_00065,0.2735824088255564,1.0
TEST_00066,0.4279375572999318,1.0
TEST_00067,0.1497017790873844,1.0
TEST_00068,0.1316182240843772,1.0
TEST_00069,1.0,0.3877900590499242
TEST_00070,0.7830076615015665,1.0
TEST_00071,0.2954764664173126,1.0
TEST_00072,0.2159544626871744,1.0
TEST_00073,0.1220947702725728,1.0
TEST_00074,0.2884162416060765,1.0
TEST_00075,0.0,0.0
TEST_00076,1.0,0.5482761214176813
TEST_00077,0.1524501889944076,1.0
TEST_00078,0.0,1.0
TEST_00079,0.5119844824075699,0.8300983508427938
TEST_00080,0.1798337896664937,1.0
